word,preference,occurrences,song_count,songs
chauffeur,15.87596258607153,3,3,TUFF; Bring Back Pluto; Salt and Pepper Squid
leech,15.87596258607153,3,3,The Substance; Same Space (The Tugboat Complex pt. 2); Sniff Glue
cables,15.854537535348088,15,4,Kirby; Lazy Eye; No Jumper Cables; Winners Take All
daylight,15.845373062784304,14,5,Night Light; Cat Food; Babies with Guns; By The River; Bosico
knives,15.845373062784304,14,5,"Bring Back Pluto; 1,000 O’ Clock; Gauze; Fast Cars; Fishtales"
pick-a-booger-at-your-wake,15.82250816658981,1,1,Klutz
double-breasted,15.82250816658981,2,2,Pigs; Junkyard
babylon,15.799709163467922,7,6,Citronella; Bring Back Pluto; Salt; Puff Tuff; All Day: Nike+ Original Run; Junkyard
maze,15.769412501601252,9,9,Kirby; Molecules; Racing Stripes; Basic Cable; Aggressive Steven; The Substance; Wake Up Call; Junkyard; Helium
dirt,15.754307700354508,35,32,"Rings; Gopher Guts; Catacomb Kids; Klutz; Commencement (at the Obedience Academy); Battery; Grace; The Yes and the Y’all; We’re Famous; Holy Waterfall; Garbage; No Jumper Cables; Zodiaccupuncture; 1,000 Deaths; Boombox; The Tugboat Complex; Freeze/Honeycomb Interlude; Mars Attacks; Attention Span; Easy; Fascination; The Substance; Super fluke; Bermuda; Winners Take All; Drawbridge; Bosico; Freeze; Ace Rocks; Junkyard; All In All; The Blob"
muddy,15.742998075300413,8,8,Pigs; Citronella; Five Fingers; Pizza Alley; Coveralls; The Tugboat Complex; Attention Span; All Day: Nike+ Original Run
cockpit,15.742998075300413,8,6,Save Yourself; One of Four (Thank You); Drums on the Wheel; Button Masher; Zodiaccupuncture; Dryspell
rugged,15.742998075300413,8,8,Abandon All Hope; Dryspell; How to Be a Carpenter; Bracket Basher; Tomorrow Morning; 89.9FM Nighttrain Promo; Ace Rocks; Jinx Planet
pompeii,15.664283084923913,2,2,9-5'ers Anthem; Bazooka Tooth
cadets,15.664283084923913,4,4,39 Thieves; The Mayor and the Crook; Prosperity; Merit
flares,15.664283084923913,4,4,Ruby ’81; Gauze; The Four Winds; Try Not to Die
blinds,15.664283084923913,4,4,Leisureforce; The Gates; Syrup; Dark Heart News
bribes,15.664283084923913,4,3,"Citronella; 39 Thieves; 1,000 O’ Clock"
blister,15.664283084923913,2,2,Saturn Missiles; The Tugboat Complex
sill,15.664283084923913,2,2,Syrup; Bosico
guillotine,15.664283084923913,2,2,The Gates; Bold
snapper,15.664283084923913,2,2,Freeze/Honeycomb Interlude; Freeze
sittin,15.664283084923913,2,2,No Jumper Cables; Train Buffer
doggie,15.664283084923913,2,2,TUFF; Klutz
jetpack,15.633017050822266,1,1,None Shall Pass
pouting,15.633017050822266,1,1,Grace
awning,15.633017050822266,1,1,Water
weatherman,15.633017050822266,1,1,Pigs
trinket,15.633017050822266,1,1,Frijoles
medellin,15.633017050822266,1,1,Mystery Fish
uninspired,15.633017050822266,1,1,Alchemy
irritant,15.633017050822266,1,1,The Active Element
dancin,15.633017050822266,1,1,Abandon All Hope
hansel,15.633017050822266,1,1,No Splash
scoliosis,15.633017050822266,1,1,Fast Cars
thwarting,15.633017050822266,1,1,Cat Food
rube,15.633017050822266,1,1,Puff Tuff
sinning,15.633017050822266,1,1,Holy Smokes
condiment,15.633017050822266,1,1,Alchemy
hibernate,15.633017050822266,1,1,Numb (to the Guns)
choppers,15.633017050822266,1,1,Bring Back Pluto
rorschach,15.633017050822266,1,1,Frijoles
excommunication,15.633017050822266,1,1,Leisureforce
milli,15.633017050822266,1,1,Kirby
armadillo,15.633017050822266,1,1,Bazooka Tooth
pylons,15.633017050822266,1,1,Leisureforce
cutter,15.633017050822264,10,10,Labor; 39 Thieves; Homemade Mummy; We’re Famous; No Jumper Cables; Bazooka Tooth; Facemelter; Fascination; Tomorrow Morning; Wise Up
harp,15.601875582593534,5,5,9-5'ers Anthem; Float; Bad Karma; Hold the Cup; Same Space (The Tugboat Complex pt. 2)
mammoth,15.601875582593534,5,5,Big Bang; Bracket Basher; Drawbridge; Try Not to Die; The Active Element
crabs,15.601875582593534,5,5,Daylight; Gopher Guts; The Yes and the Y’all; Zodiaccupuncture; The Tugboat Complex
ether,15.601875582593534,5,5,Catacomb Kids; Defender; Drums on the Wheel; Button Masher; Living Curfew
cuddle,15.601875582593534,5,4,Catacomb Kids; Babies with Guns; Mars Attacks; Sniff Glue
tattooed,15.601875582593534,5,5,Rings; The Yes and the Y’all; Water; Babies with Guns; KOWP
davy,15.560546110851567,3,3,The Harbor Is Yours; Freeze/Honeycomb Interlude; Freeze
aborted,15.560546110851567,3,3,Bazooka Tooth; Winners Take All; 89.9FM Nighttrain Promo
sitter,15.560546110851567,3,3,Fryerstarter; Attention Span; Blue in the Face
doomsday,15.560546110851567,3,3,Kyanite Toothpick; Untouchable (AR Version); Puff Tuff
plucked,15.560546110851567,3,3,Holy Waterfall; Bad Samaritan; Plums
posse,15.560546110851567,3,3,Klutz; Salt; Junkyard
orphans,15.560546110851567,6,6,Shovel; Antisocial; Spare a Match; Winners Take All; Kill the Messenger; Coordinates
flannel,15.560546110851567,3,3,Homemade Mummy; Crystal Sword; Rogue Wave
saber,15.560546110851567,3,3,No Jumper Cables; Mars Attacks; Number Nine
blazing,15.560546110851567,6,6,Water; The Tugboat Complex; Prosperity; Shere Kahn; Super fluke; Number Nine
thug,15.560546110851567,6,6,9-5'ers Anthem; Flashflood; We’re Famous; Babies with Guns; 6B Panorama; Thorns
composure,15.560546110851567,3,3,Jumping Coffin; N.Y. Electric; Frijoles
bigot,15.560546110851567,3,3,Battery; Maintenance; Odessa
menacing,15.560546110851567,3,3,Zero Dark Thirty; Dorks; Leisureforce
yo,15.553188878647854,56,32,"Kirby; No Regrets; The Gates; Lazy Eye; Commencement (at the Obedience Academy); Battery; Kodokushi; Flashflood; Bent Life; Syrup; Fast Cars; Boot Soup; Gun for the Whole Family; 1,000 Deaths; Nickel Plated Pockets; Prosperity; Basic Cable; How to Be a Carpenter; Pigeonometry; Bracket Basher; Attention Span; Super fluke; Sick Friend; Thorns; Try Not to Die; Blue in the Face; Train Buffer; Bold; Hall of Game; The Blob; Helium; For The Whole Family"
cater,15.443659379502447,7,5,No City; Oxygen; No Jumper Cables; Zodiaccupuncture; Mars Attacks
casually,15.424348770712822,9,8,"Cat Food; Flashflood; Crystal Sword; The Tugboat Complex Pt. 3; Oxygen; Hold the Cup; Train Buffer; The Tugboat Complex, Part 3"
rusty,15.39487281073603,8,8,Big Bang; Battery; Dryspell; 6B Panorama; By The River; Tomorrow Morning; Same Space (The Tugboat Complex pt. 2); Merit
pavement,15.39487281073603,8,7,Leisureforce; Crows 1; 39 Thieves; Salt and Pepper Squid; Troubled Waters; Wise Up; Dead Pan
passively,15.357140279337168,2,2,Same Space (The Tugboat Complex pt. 2); Plastic Soldiers
smitten,15.357140279337168,2,2,Freeze/Honeycomb Interlude; Freeze
yeti,15.357140279337168,2,2,Bring Back Pluto; Frijoles
raisin,15.357140279337168,2,2,Gauze; Fryerstarter
nestled,15.357140279337168,2,2,Big Bang; My Belly
swims,15.357140279337168,2,2,How to Be a Carpenter; Rickety Rackety
unwavering,15.357140279337168,2,1,Hello from the Spirit World
eyelid,15.357140279337168,2,2,Same Space (The Tugboat Complex pt. 2); Blue in the Face
silhouette,15.357140279337168,4,4,Zero Dark Thirty; Crows 1; Oxygen; Fascination
dodging,15.357140279337168,4,4,Cat Food; Coma; Shere Kahn; Hold the Cup
snort,15.357140279337168,2,2,11:35; 11:35 (feat. Mr. Lif) / Ketamine U.S.A. Interlude
captivated,15.357140279337168,2,2,Skip Town; Hold the Cup
tumbled,15.357140279337168,2,2,Dog at the Door; How to Be a Carpenter
flagrant,15.357140279337168,2,1,Dryspell
hex,15.357140279337168,4,4,Bent Life; Holy Waterfall; Mars Attacks; Jinx Planet
hula,15.357140279337168,2,2,Gun for the Whole Family; For The Whole Family
pre-shackled,15.357140279337168,1,1,Super fluke
goblin,15.357140279337168,4,4,Labor; Big Bang; One of Four (Thank You); The Active Element
mutton,15.357140279337168,2,2,Leisureforce; Dokken Rules
peddling,15.357140279337168,2,2,Facemelter; How to Be a Carpenter
tsk-tsk,15.297151450121007,1,1,Rogue Wave
rakes,15.267332441446307,1,1,Cycles to Gehenna
mitts,15.267332441446307,1,1,ZZZ Top
bladed,15.267332441446307,1,1,Babies with Guns
lassie,15.267332441446307,1,1,Kill the Messenger
unafraid,15.267332441446307,1,1,We’re Famous
polyps,15.267332441446307,1,1,Off the top
gretel,15.267332441446307,1,1,No Splash
corporates,15.267332441446307,1,1,Pigs
condense,15.267332441446307,1,1,Wise Up
carrion,15.267332441446307,1,1,Crystal Sword
hydrant,15.267332441446307,1,1,Alchemy
floorboards,15.267332441446307,1,1,Hold the Cup
dink,15.267332441446307,1,1,Pigs
tweeter,15.267332441446307,1,1,Rickety Rackety
rekindle,15.267332441446307,1,1,The Harbor Is Yours
strutting,15.267332441446307,1,1,Oxygen
charmer,15.267332441446307,1,1,Hold the Cup
trippin,15.267332441446307,1,1,The Next Best Thing
smothering,15.267332441446307,1,1,Crows 2
thicken,15.267332441446307,1,1,Abandon All Hope
colonels,15.267332441446307,1,1,One Brick
aaah,15.267332441446307,1,1,"1,000 Deaths"
thawed,15.267332441446307,1,1,Mars Attacks
chewbacca,15.267332441446307,1,1,The Yes and the Y’all
primeval,15.267332441446307,1,1,Plastic Soldiers
pothole,15.267332441446307,1,1,6B Panorama
overshadow,15.267332441446307,1,1,Pigeonometry
emf,15.267332441446307,1,1,Supercell
rubicon,15.267332441446307,1,1,Aggressive Steven
sequins,15.267332441446307,1,1,Easy
ledge,15.237629460042713,5,5,39 Thieves; 11:35; The Substance; Puff Tuff; 11:35 (feat. Mr. Lif) / Ketamine U.S.A. Interlude
dormant,15.237629460042713,5,5,Pigs; Leisureforce; Bad Karma; Thorns; Plastic Soldiers
scratched,15.208041830023214,6,4,Labor; Lazy Eye; Holy Smokes; Dark Heart News
magma,15.158983630571527,3,3,Marble Cake; Mars Attacks; Maintenance
amidst,15.103303249926636,7,7,Crows 1; Big Bang; One Brick; Garbage; Skip Town; Hold the Cup; Drawbridge
bolts,15.025691208560108,8,8,"The Gates; Molecules; The Greatest Pac-Man Victory in History; Dokken Rules; No Jumper Cables; Food, Clothes, Medicine; Limelighters/Flunkadelic Interlude; Wise Up"
freak,15.01160462305208,23,22,"9-5'ers Anthem; Leisureforce; Bring Back Pluto; Flashflood; Fast Cars; Boot Soup; Garbage; Facemelter; Zodiaccupuncture; 1,000 Deaths; Nickel Plated Pockets; Boombox; Basic Cable; Rickety Rackety; Mars Attacks; Maintenance; Fascination; The Substance; Number Nine; Limelighters/Flunkadelic Interlude; Merit; Train Buffer"
dicky-dawn,15.004102571766197,1,1,Wise Up
primal,14.989744578874557,4,4,ZZZ Top; Molecules; The Yes and the Y’all; Jinx Planet
dab,14.989744578874557,4,2,Rickety Rackety; The Next Best Thing
dawg,14.989744578874557,4,1,Numb (to the Guns)
treacherous,14.989744578874557,4,2,Fast Cars; Merit
syllable,14.989744578874557,4,2,"The Tugboat Complex Pt. 3; The Tugboat Complex, Part 3"
stubborn,14.98322729862287,11,11,Gopher Guts; Pigs; Battery; Flashflood; No City; Bracket Basher; Mars Attacks; The Substance; Super fluke; Kill the Messenger; Wise Up
grafted,14.91836484278468,1,1,Klutz
manmade,14.91836484278468,1,1,Zero Dark Thirty
kiddies,14.91836484278468,1,1,Save Yourself
crudely,14.91836484278468,1,1,Racing Stripes
patronize,14.91836484278468,1,1,Dorks
unwashed,14.91836484278468,1,1,Klutz
splintered,14.91836484278468,1,1,Sink or Swim
lumberjack,14.91836484278468,1,1,Rogue Wave
demeanour,14.91836484278468,1,1,Coward of the Year
amphibian,14.91836484278468,1,1,Long Legged Larry
hopefuls,14.91836484278468,1,1,Drawbridge
threes,14.91836484278468,2,2,Untouchable (AR Version); Black Snow
crowbar,14.91836484278468,1,1,Cycles to Gehenna
wristbands,14.91836484278468,1,1,We’re Famous
fructose,14.91836484278468,2,2,Babies with Guns; Jazz Hands
lunchbox,14.91836484278468,1,1,Rickety Rackety
dystopia,14.91836484278468,1,1,Save Yourself
ironclad,14.91836484278468,1,1,Troubled Waters
jolt,14.91836484278468,2,2,Zodiaccupuncture; Babies with Guns
balk,14.91836484278468,1,1,Lazy Eye
headlong,14.91836484278468,1,1,Rogue Wave
iniquity,14.91836484278468,1,1,Tomorrow Morning
unsound,14.91836484278468,1,1,Bug Zapper
copernicus,14.91836484278468,1,1,Living Curfew
tetra,14.91836484278468,1,1,Infinity Fill Goose Down
wobble,14.91836484278468,2,2,Dorks; Untouchable (AR Version)
saluted,14.91836484278468,1,1,Coordinates
hesitating,14.91836484278468,1,1,Cook it Up
smothered,14.91836484278468,2,2,One Brick; Cook it Up
rusting,14.91836484278468,1,1,Fascination
tarantula,14.91836484278468,1,1,Pizza Alley
dishing,14.91836484278468,1,1,Prosperity
stanzas,14.91836484278468,1,1,Junkyard
innovating,14.91836484278468,1,1,We’re Famous
ambien,14.91836484278468,1,1,Super fluke
rustle,14.91836484278468,1,1,Living Curfew
buzzed,14.91836484278468,2,2,Mystery Fish; Button Masher
graze,14.91836484278468,2,2,The Four Winds; Dryspell
pins,14.894722426235097,12,12,"Pigs; Commencement (at the Obedience Academy); Tetra; The Tugboat Complex Pt. 3; Shovel; The Mayor and the Crook; Prosperity; Maintenance; Frijoles; Train Buffer; The Tugboat Complex, Part 3; Wolf Piss"
coffin,14.894722426235097,12,11,Zero Dark Thirty; Water Tower; Crows 1; Tetra; Pizza Alley; Drums on the Wheel; Jumping Coffin; Coveralls; Oxygen; Rogue Wave; KOWP
voodoo,14.890002932437177,5,5,Defender; Battery; Rogue Wave; Prosperity; Super fluke
trooper,14.890002932437177,5,5,Bent Life; Fast Cars; Coma; The Substance; Kill the Messenger
casper,14.87115482745941,3,3,One of Four (Thank You); Fascination; One Of Four
repel,14.87115482745941,3,3,Big Bang; Bring Back Pluto; Maintenance
germ,14.87115482745941,3,3,9-5'ers Anthem; Attention Span; Try Not to Die
buckets,14.87115482745941,6,4,Gun for the Whole Family; The Substance; Number Nine; For The Whole Family
hades,14.87115482745941,3,3,Lotta Years; No City; The Next Best Thing
rung,14.87115482745941,3,3,No City; Spare a Match; Frijoles
detour,14.87115482745941,3,3,Defender; Oxygen; Boombox
volts,14.87115482745941,3,3,No Jumper Cables; Zodiaccupuncture; Babies with Guns
dope,14.7962371708979,15,14,"9-5'ers Anthem; Crows 1; The Greatest Pac-Man Victory in History; Pizza Alley; 39 Thieves; Fumes; The Tugboat Complex Pt. 3; Syrup; No Jumper Cables; Food, Clothes, Medicine; 11:35; Easy; 11:35 (feat. Mr. Lif) / Ketamine U.S.A. Interlude; The Tugboat Complex, Part 3"
hassle,14.73790075194454,7,7,9-5'ers Anthem; Jumping Coffin; Bent Life; Gun for the Whole Family; Babies with Guns; Appleseed Intro; For The Whole Family
iron-fisted,14.722070568537509,1,1,Boombox
skull,14.645467924928859,23,23,"Supercell; Water Tower; Commencement (at the Obedience Academy); Tetra; Marble Cake; Kodokushi; Fumes; Crows 2; Holy Waterfall; Oxygen; Zodiaccupuncture; 1,000 Deaths; Boombox; Cook it Up; No Splash; The Substance; Drawbridge; Same Space (The Tugboat Complex pt. 2); Odessa; Blue in the Face; Train Buffer; The Active Element; Off the top"
bigots,14.63951690179805,2,2,Pigeonometry; Plastic Soldiers
ensues,14.63951690179805,2,2,Bring Back Pluto; Bermuda
piloted,14.63951690179805,2,2,The Harbor Is Yours; Shere Kahn
craters,14.63951690179805,2,2,Gauze; Plums
marshmallows,14.63951690179805,2,2,Marble Cake; Bermuda
masons,14.63951690179805,2,2,Dryspell; Thorns
splashed,14.63951690179805,2,2,Skip Town; Dead Pan
daybreak,14.63951690179805,2,2,The Gates; Holy Waterfall
mixers,14.63951690179805,2,2,Oxygen; How to Be a Carpenter
grudge,14.63951690179805,4,4,Tetra; 11:35; Wise Up; 11:35 (feat. Mr. Lif) / Ketamine U.S.A. Interlude
heartless,14.63951690179805,4,4,Save Yourself; One Brick; Abandon All Hope; Tomorrow Morning
wobbly,14.63951690179805,2,2,Flashflood; Boombox
cowards,14.63951690179805,4,4,Crows 1; Alchemy; Puff Tuff; Numb (to the Guns)
scaffold,14.63951690179805,2,2,Marble Cake; Plastic Soldiers
hallowed,14.63951690179805,2,2,Cycles to Gehenna; Homemade Mummy
ulcer,14.63951690179805,2,2,TUFF; Easy
inhabit,14.63951690179805,4,4,"The Tugboat Complex Pt. 3; Blue in the Face; Merit; The Tugboat Complex, Part 3"
beaming,14.63951690179805,2,2,Commencement (at the Obedience Academy); Shovel
maverick,14.63951690179805,4,4,Coma; Zodiaccupuncture; Maintenance; Merit
ripples,14.63951690179805,2,2,Boombox; No Splash
babysit,14.63951690179805,2,2,Rabies; Facemelter
dawned,14.63951690179805,2,2,Bad Karma; Jinx Planet
reade,14.584993561381667,1,1,Number Nine
unturned,14.584993561381667,1,1,N.Y. Electric
stringing,14.584993561381667,1,1,Sick Friend
biome,14.584993561381667,1,1,Pizza Alley
scurvy,14.584993561381667,1,1,The Harbor Is Yours
peruse,14.584993561381667,1,1,"Food, Clothes, Medicine"
emcee,14.584993561381667,1,1,Off the top
birthed,14.584993561381667,1,1,Number Nine
scorch,14.584993561381667,1,1,Bent Life
doctored,14.584993561381667,1,1,Prosperity
gutsy,14.584993561381667,1,1,Boot Soup
coltrane,14.584993561381667,1,1,Rogue Wave
twisty,14.584993561381667,1,1,Babies with Guns
scribble,14.584993561381667,1,1,Holy Waterfall
beleaguered,14.584993561381667,1,1,Fixed and Dilated
alva,14.584993561381667,1,1,Bug Zapper
aprons,14.584993561381667,1,1,Fryerstarter
dartmoor,14.584993561381667,1,1,Cycles to Gehenna
veered,14.584993561381667,1,1,Battery
cordless,14.584993561381667,1,1,Mars Attacks
purring,14.584993561381667,1,1,Shere Kahn
squealing,14.584993561381667,1,1,"1,000 O’ Clock"
acropolis,14.584993561381667,1,1,Dryspell
whirling,14.584993561381667,1,1,Klutz
arraigned,14.584993561381667,1,1,Try Not to Die
disembodied,14.584993561381667,1,1,Crystal Sword
blink,14.584993561381665,10,10,Grace; Drums on the Wheel; Button Masher; Dryspell; Play Dead; Fascination; The Substance; All City Nerve Map; Numb (to the Guns); Hall of Game
tummy,14.557883907921848,5,5,Pigs; Fryerstarter; Homemade Mummy; Water; Nickel Plated Pockets
stale,14.557883907921848,5,5,The Harbor Is Yours; Bracket Basher; 6B Panorama; Easy; Numb (to the Guns)
bash,14.548869738319421,12,8,"Big Bang; Zodiaccupuncture; 1,000 Deaths; 11:35; Bracket Basher; Maintenance; Train Buffer; 11:35 (feat. Mr. Lif) / Ketamine U.S.A. Interlude"
botched,14.503965819373992,3,3,39 Thieves; Fryerstarter; The Mayor and the Crook
brink,14.503965819373992,6,6,Oxygen; Getaway Car; Prosperity; Bracket Basher; Hall of Game; Jinx Planet
remnants,14.503965819373992,6,6,Oxygen; Shovel; The Tugboat Complex; Prosperity; Fascination; Blue in the Face
diversion,14.503965819373992,6,5,"Labor; Bent Life; Rogue Wave; 1,000 Deaths; Same Space (The Tugboat Complex pt. 2)"
bunnies,14.503965819373992,3,3,Gun for the Whole Family; The Next Best Thing; For The Whole Family
pissing,14.42762915716676,7,6,Citronella; Button Masher; Syrup; Attaboy; Try Not to Die; Bosico
needy,14.42762915716676,7,7,We’re Famous; Dryspell; Freeze/Honeycomb Interlude; Easy; Kill the Messenger; Freeze; Bad Samaritan
nit-picker,14.370901912774231,1,1,The Mayor and the Crook
cozy,14.3380165537061,8,8,Tetra; Molecules; Pizza Alley; Jumping Coffin; Mindful Solutionism; Boot Soup; By The River; Forward Compatibility Engine
ridicule,14.305281356094895,4,4,9-5'ers Anthem; Bring Back Pluto; One Brick; The Blob
itchy,14.305281356094895,4,4,Babies with Guns; Bracket Basher; Puff Tuff; Sink or Swim
pebble,14.305281356094895,4,4,Cat Food; 39 Thieves; Abandon All Hope; Dryspell
rope,14.30217151232183,21,19,Cycles to Gehenna; Klutz; Tetra; Gauze; Fryerstarter; Float; Fumes; The Harbor Is Yours; The Four Winds; Boot Soup; Boombox; How to Be a Carpenter; No Splash; Sick Friend; Thorns; Same Space (The Tugboat Complex pt. 2); Try Not to Die; Blue in the Face; Bold
